subject_id,label_name,label_code,channel,n_epochs,mean_uv,std_uv,median_p2p_uv,mean_p2p_uv,max_p2p_uv,mean_rms_uv,max_abs_uv,flat_epochs_p2p_lt_1,high_epochs_p2p_gt_200,high_epochs_p2p_gt_300,high_epochs_p2p_gt_500,high_epochs_p2p_gt_1000,pct_high_epochs_p2p_gt_300
31,severe,2,23,299,0.0034142397344112396,4.071063041687012,17.797096252441406,20.491228103637695,52.15217590332031,3.8551249504089355,37.25126647949219,0,0,0,0,0,0.0
33,moderate,1,0,299,0.035148851573467255,17.456974029541016,42.980369567871094,79.25123596191406,192.21450805664062,14.334399223327637,153.73495483398438,0,0,0,0,0,0.0
33,moderate,1,1,299,0.03317008912563324,17.71632957458496,43.94036865234375,80.29531860351562,187.19830322265625,14.537187576293945,152.2811737060547,0,0,0,0,0,0.0
33,moderate,1,2,299,0.0039267889223992825,6.004200458526611,31.679203033447266,32.67544937133789,54.68349838256836,5.895634174346924,34.133121490478516,0,0,0,0,0,0.0
33,moderate,1,3,299,0.002366045955568552,6.0565361976623535,31.914718627929688,33.50963592529297,69.41339874267578,5.962491989135742,37.52574920654297,0,0,0,0,0,0.0
33,moderate,1,4,299,-0.004256050568073988,5.295693397521973,28.199954986572266,29.01736831665039,48.51211929321289,5.240817546844482,32.054931640625,0,0,0,0,0,0.0
33,moderate,1,5,299,-0.014388631097972393,6.1998491287231445,33.43902587890625,34.33619689941406,62.76568603515625,6.109233856201172,37.6709098815918,0,0,0,0,0,0.0
33,moderate,1,6,299,-0.011039327830076218,5.412388324737549,27.52952766418457,29.498497009277344,56.54576110839844,5.229657173156738,38.57855987548828,0,0,0,0,0,0.0
33,moderate,1,7,299,-0.015919169411063194,6.166141986846924,31.884265899658203,33.66157531738281,66.29142761230469,6.006262302398682,44.579341888427734,0,0,0,0,0,0.0
33,moderate,1,8,299,-0.011426370590925217,6.554936408996582,30.840198516845703,34.88161087036133,69.20250701904297,6.2304158210754395,46.30677032470703,0,0,0,0,0,0.0
33,moderate,1,9,299,-0.016601040959358215,7.121364593505859,34.54688262939453,38.33420944213867,73.61772918701172,6.774300575256348,45.7219123840332,0,0,0,0,0,0.0
33,moderate,1,10,299,0.01122224424034357,6.587862491607666,33.690887451171875,34.532283782958984,71.71322631835938,6.463987827301025,38.07807159423828,0,0,0,0,0,0.0
33,moderate,1,11,299,0.009621024131774902,8.240708351135254,42.7210693359375,45.677101135253906,95.04829406738281,7.961396217346191,55.706722259521484,0,0,0,0,0,0.0
